src_owner,src_scope,src_macrophase,src_target,src_landingzone,src_securityzone,src_implementationzone,src_component,src_component_instance,src_container,src_hosting,src_endpoints,src_provider,src_securityarea,dst_owner,dst_scope,dst_macrophase,dst_target,dst_landingzone,dst_securityzone,dst_implementationzone,dst_component,dst_component_instance,dst_container,dst_hosting,dst_endpoints,dst_provider,dst_securityarea,svc_owner,svc_scope,svc_name,svc_protocol,svc_port,svc_justification,svc_securityarea,dep_owner,dep_scope,dep_name,dep_genericsource,dep_generictarget,dep_justification,dep_securityarea,security_status,rule,servicenow,
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OAM05D, Logging, PRD, Legacy DC Erding, ENF - Erding, app, , OBE LogServer, OBE LogServer PRD ENF, False, False, 172.25.232.0/24 172.25.250.0/24 172.25.46.0/24 172.25.71.0/24 172.25.78.0/24 , Amadeus, BackLog, OAM05D, Logging, DATA logging, Tcp, 33770-39000, , BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to LogServer PRD (data logging), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OAM05D, Logging, PRD, Legacy DC Erding, ENF - Erding, app, , OBE LogServer, OBE LogServer PRD ENF, False, False, 172.25.232.0/24 172.25.250.0/24 172.25.46.0/24 172.25.71.0/24 172.25.78.0/24 , Amadeus, BackLog, OAM05D, Logging, DATA logging, Tcp, 33770-39000, , BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to LogServer PRD (data logging), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OAM05D, Logging, PRD, Legacy DC Erding, AMN - Erding, app, , OBE LogServer, OBE LogServer PRD AMN, False, False, 10.88.12.0/25 10.88.12.128/25 10.89.12.0/25 10.89.12.128/25 10.90.12.0/25 10.90.12.128/25 , Amadeus, BackLog, OAM05D, Logging, DATA logging, Tcp, 33770-39000, , BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to LogServer PRD AMN (data logging), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OAM05D, Logging, PRD, Legacy DC Erding, AMN - Erding, app, , OBE LogServer, OBE LogServer PRD AMN, False, False, 10.88.12.0/25 10.88.12.128/25 10.89.12.0/25 10.89.12.128/25 10.90.12.0/25 10.90.12.128/25 , Amadeus, BackLog, OAM05D, Logging, DATA logging, Tcp, 33770-39000, , BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to LogServer PRD AMN (data logging), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OAM05D, Logging, PRD, Legacy DC Erding, AMN - Erding, app, , OBE LogServer, OBE LogServer PRD AMN, False, False, 10.88.12.0/25 10.88.12.128/25 10.89.12.0/25 10.89.12.128/25 10.90.12.0/25 10.90.12.128/25 , Amadeus, BackLog, OAM05D, Logging, DATA logging, Tcp, 33770-39000, , BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to LogServer PRD AMN (data logging), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, DASEI, SI, PRD, Legacy DC Erding, ENF - Erding, app, , SI Legacy, SI Legacy PRD ENF, False, False, 172.25.11.0/24 172.25.12.0/24 172.25.122.0/24 172.25.123.0/24 172.25.124.0/24 172.25.125.0/24 172.25.126.0/24 172.25.127.0/24 172.25.251.0/24 172.25.252.0/24 172.25.253.0/24 172.25.254.0/24 172.25.255.0/24 172.25.65.0/24 172.25.66.0/24 172.25.67.0/24 172.25.68.0/24 172.25.69.0/24 172.25.70.0/24 172.25.79.0/24 172.25.80.0/24 172.25.83.0/24 172.25.84.0/24 172.30.128.0/24 , Amadeus, BackLog, DASEI, SI, acceptor, Tcp, 7000-32000, entry point for all application to connect to the SI, BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to SI Legacy PRD (acceptor), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DASEI, SI, PRD, Legacy DC Erding, ENF - Erding, app, , SI Legacy, SI Legacy PRD ENF, False, False, 172.25.11.0/24 172.25.12.0/24 172.25.122.0/24 172.25.123.0/24 172.25.124.0/24 172.25.125.0/24 172.25.126.0/24 172.25.127.0/24 172.25.251.0/24 172.25.252.0/24 172.25.253.0/24 172.25.254.0/24 172.25.255.0/24 172.25.65.0/24 172.25.66.0/24 172.25.67.0/24 172.25.68.0/24 172.25.69.0/24 172.25.70.0/24 172.25.79.0/24 172.25.80.0/24 172.25.83.0/24 172.25.84.0/24 172.30.128.0/24 , Amadeus, BackLog, DASEI, SI, acceptor, Tcp, 7000-32000, entry point for all application to connect to the SI, BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to SI Legacy PRD (acceptor), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DASEI, SI, PRD, Legacy DC Erding, ENF - Erding, app, , SI Legacy, SI Legacy PRD ENF, False, False, 172.25.11.0/24 172.25.12.0/24 172.25.122.0/24 172.25.123.0/24 172.25.124.0/24 172.25.125.0/24 172.25.126.0/24 172.25.127.0/24 172.25.251.0/24 172.25.252.0/24 172.25.253.0/24 172.25.254.0/24 172.25.255.0/24 172.25.65.0/24 172.25.66.0/24 172.25.67.0/24 172.25.68.0/24 172.25.69.0/24 172.25.70.0/24 172.25.79.0/24 172.25.80.0/24 172.25.83.0/24 172.25.84.0/24 172.30.128.0/24 , Amadeus, BackLog, DASEI, SI, acceptor, Tcp, 7000-32000, entry point for all application to connect to the SI, BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to SI Legacy PRD (acceptor), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, DASEI, SI, PRD, Legacy DC Erding, ENF - Erding, app, , SI MAG, SI MAG PRD, False, False, 172.25.40.37/32 172.25.40.38/32 172.25.40.91/32 172.25.40.99/32 , Amadeus, BackLog, DASEI, SI, si_mag, Tcp, 10000  10002  10003, Provide SI MAG access for applications, BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to SI MAG PRD (simag), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DASEI, SI, PRD, Legacy DC Erding, ENF - Erding, app, , SI MAG, SI MAG PRD, False, False, 172.25.40.37/32 172.25.40.38/32 172.25.40.91/32 172.25.40.99/32 , Amadeus, BackLog, DASEI, SI, si_mag, Tcp, 10000  10002  10003, Provide SI MAG access for applications, BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to SI MAG PRD (simag), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DASEI, SI, PRD, Legacy DC Erding, ENF - Erding, app, , SI MAG, SI MAG PRD, False, False, 172.25.40.37/32 172.25.40.38/32 172.25.40.91/32 172.25.40.99/32 , Amadeus, BackLog, DASEI, SI, si_mag, Tcp, 10000  10002  10003, Provide SI MAG access for applications, BackLog, OICSAUTG, GlobalDefinitions, OBE PRD to SI MAG PRD (simag), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OTA04A, AnyTopX, PRD, Legacy DC Erding, ENF - Erding, app, , Any TopX, Any TopX PRD, False, False, 172.25.39.82/32 , Amadeus, BackLog, OTA04A, AnyTopX, UDP event listener, Udp, 162, , BackLog, OICSAUTG, GlobalDefinitions, OBE to AnytopX (udp listener), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OTA04A, AnyTopX, PRD, Legacy DC Erding, ENF - Erding, app, , Any TopX, Any TopX PRD, False, False, 172.25.39.82/32 , Amadeus, BackLog, OTA04A, AnyTopX, UDP event listener, Udp, 162, , BackLog, OICSAUTG, GlobalDefinitions, OBE to AnytopX (udp listener), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OTA04A, AnyTopX, PRD, Legacy DC Erding, ENF - Erding, app, , Any TopX, Any TopX PRD, False, False, 172.25.39.82/32 , Amadeus, BackLog, OTA04A, AnyTopX, UDP event listener, Udp, 162, , BackLog, OICSAUTG, GlobalDefinitions, OBE to AnytopX (udp listener), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, DACOMRDR, FDF, PRD, Legacy DC Erding, ENF - Erding, app, , OBE FDF, OBE FDF PRD ENF, False, False, 172.25.79.77/32 172.25.80.69/32 172.25.81.76/32 172.25.82.74/32 172.25.83.77/32 172.25.84.71/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OICSAUTG, GlobalDefinitions, OBE to OBE FDF PRD, True, False, Retrieval of Middleware common data EZT ..., BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACOMRDR, FDF, PRD, Legacy DC Erding, ENF - Erding, app, , OBE FDF, OBE FDF PRD ENF, False, False, 172.25.79.77/32 172.25.80.69/32 172.25.81.76/32 172.25.82.74/32 172.25.83.77/32 172.25.84.71/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OICSAUTG, GlobalDefinitions, OBE to OBE FDF PRD, True, False, Retrieval of Middleware common data EZT ..., BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACOMRDR, FDF, PRD, Legacy DC Erding, ENF - Erding, app, , OBE FDF, OBE FDF PRD ENF, False, False, 172.25.79.77/32 172.25.80.69/32 172.25.81.76/32 172.25.82.74/32 172.25.83.77/32 172.25.84.71/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OICSAUTG, GlobalDefinitions, OBE to OBE FDF PRD, True, False, Retrieval of Middleware common data EZT ..., BackLog, False, , , 
OAM04D, OBESetup, PRD, Legacy DC Erding, ENF - Erding, app, , OBESetup, OBESetup PRD, False, False, 172.30.130.149/32 172.30.130.46/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBESetup, OBESetup PRD to OBE PRD, False, True, , BackLog, False, , , 
OAM04D, OBESetup, PRD, Legacy DC Erding, ENF - Erding, app, , OBESetup, OBESetup PRD, False, False, 172.30.130.149/32 172.30.130.46/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBESetup, OBESetup PRD to OBE PRD, False, True, , BackLog, False, , , 
OAM04D, OBESetup, PRD, Legacy DC Erding, ENF - Erding, app, , OBESetup, OBESetup PRD, False, False, 172.30.130.149/32 172.30.130.46/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBESetup, OBESetup PRD to OBE PRD, False, True, , BackLog, False, , , 
OAM04D, OBEStarter, PRD, prd-gwc, amacp-prd-gwc-ssdr-01-net-01, tnz, , OBEStarter for FRA, OBEStarter TST for FRA, True, False, 10.16.32.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBEStarter, OBEStarter FRA TST to OBE PRD (ssh), False, True, OBEStarter needs to ssh to OBEs, BackLog, False, , , 
OAM04D, OBEStarter, PRD, prd-gwc, amacp-prd-gwc-ssdr-01-net-01, tnz, , OBEStarter for FRA, OBEStarter TST for FRA, True, False, 10.16.32.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBEStarter, OBEStarter FRA TST to OBE PRD (ssh), False, True, OBEStarter needs to ssh to OBEs, BackLog, False, , , 
OAM04D, OBEStarter, PRD, prd-gwc, amacp-prd-gwc-ssdr-01-net-01, tnz, , OBEStarter for FRA, OBEStarter TST for FRA, True, False, 10.16.32.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBEStarter, OBEStarter FRA TST to OBE PRD (ssh), False, True, OBEStarter needs to ssh to OBEs, BackLog, False, , , 
OAM04D, OBEStarter, PRD, Legacy DC Erding, ENF - Erding, app, , OBEStarter, OBEStarter PRD, False, False, 172.25.63.42/32 172.25.63.43/32 172.25.63.44/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBEStarter, OBEStarter to OBE PRD (ssh), False, True, , BackLog, False, , , 
OAM04D, OBEStarter, PRD, Legacy DC Erding, ENF - Erding, app, , OBEStarter, OBEStarter PRD, False, False, 172.25.63.42/32 172.25.63.43/32 172.25.63.44/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBEStarter, OBEStarter to OBE PRD (ssh), False, True, , BackLog, False, , , 
OAM04D, OBEStarter, PRD, Legacy DC Erding, ENF - Erding, app, , OBEStarter, OBEStarter PRD, False, False, 172.25.63.42/32 172.25.63.43/32 172.25.63.44/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OBEStarter, OBEStarter to OBE PRD (ssh), False, True, , BackLog, False, , , 
OAM04D, OTFWorkbench, PRD, Legacy DC Erding, ENF - Erding, app, , OTFWorkbench, OTFWorkbench PRD, False, False, 172.25.77.121/32 172.25.77.126/32 172.25.77.127/32 172.25.77.128/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, DSED2ARF, Houston, houston, Tcp, 6688, , BackLog, OAM04D, OTFWorkbench, OTFWorkbench PRD to HoustonAgent (houston), False, True, , BackLog, False, , , 
OAM04D, OTFWorkbench, PRD, Legacy DC Erding, ENF - Erding, app, , OTFWorkbench, OTFWorkbench PRD, False, False, 172.25.77.121/32 172.25.77.126/32 172.25.77.127/32 172.25.77.128/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DSED2ARF, Houston, houston, Tcp, 6688, , BackLog, OAM04D, OTFWorkbench, OTFWorkbench PRD to HoustonAgent (houston), False, True, , BackLog, False, , , 
OAM04D, OTFWorkbench, PRD, Legacy DC Erding, ENF - Erding, app, , OTFWorkbench, OTFWorkbench PRD, False, False, 172.25.77.121/32 172.25.77.126/32 172.25.77.127/32 172.25.77.128/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DSED2ARF, Houston, houston, Tcp, 6688, , BackLog, OAM04D, OTFWorkbench, OTFWorkbench PRD to HoustonAgent (houston), False, True, , BackLog, False, , , 
OAM04D, OTFWorkbench, PRD, Legacy DC Erding, ENF - Erding, app, , OTFWorkbench, OTFWorkbench PRD, False, False, 172.25.77.121/32 172.25.77.126/32 172.25.77.127/32 172.25.77.128/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OTFWorkbench, OTFWorkbench PRD to HoustonAgent (ssh), False, True, , BackLog, False, , , 
OAM04D, OTFWorkbench, PRD, Legacy DC Erding, ENF - Erding, app, , OTFWorkbench, OTFWorkbench PRD, False, False, 172.25.77.121/32 172.25.77.126/32 172.25.77.127/32 172.25.77.128/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OTFWorkbench, OTFWorkbench PRD to HoustonAgent (ssh), False, True, , BackLog, False, , , 
OAM04D, OTFWorkbench, PRD, Legacy DC Erding, ENF - Erding, app, , OTFWorkbench, OTFWorkbench PRD, False, False, 172.25.77.121/32 172.25.77.126/32 172.25.77.127/32 172.25.77.128/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM04D, OTFWorkbench, OTFWorkbench PRD to HoustonAgent (ssh), False, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , PAB, PAB_AZ, True, False, 10.56.220.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, MariaDB ERD Service, Tcp, 30436, Needed to access to MariaDB, BackLog, OAWSSRE, 1A4DEV, PAB component to MariaDB ERD, False, False, PAB needs to access MariaDB ERD, BackLog, False, , , 
OAM02D, PPT_Automation, PRD, Legacy DC Erding, ENF - Erding, app, , PPT Automation dashboard, PPT Automation dashboard PRD, False, False, 172.25.8.11/32 172.25.8.12/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM02D, PPT_Automation, PPT Automation dashboard PRD to OBE PRD (ssh), False, True, , BackLog, False, , , 
OAM02D, PPT_Automation, PRD, Legacy DC Erding, ENF - Erding, app, , PPT Automation dashboard, PPT Automation dashboard PRD, False, False, 172.25.8.11/32 172.25.8.12/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM02D, PPT_Automation, PPT Automation dashboard PRD to OBE PRD (ssh), False, True, , BackLog, False, , , 
OAM02D, PPT_Automation, PRD, Legacy DC Erding, ENF - Erding, app, , PPT Automation dashboard, PPT Automation dashboard PRD, False, False, 172.25.8.11/32 172.25.8.12/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OAM02D, PPT_Automation, PPT Automation dashboard PRD to OBE PRD (ssh), False, True, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OCDMMSOC, Puppet, PRD, Legacy DC Erding, ENF - Erding, app, , Puppet, Puppet PRD, False, False, 172.30.131.46/32 172.30.131.49/32 172.30.131.50/32 172.30.131.51/32 172.30.218.157/32 172.30.218.158/32 172.30.218.159/32 172.30.218.160/32 , Amadeus, BackLog, OCDMMSOC, Puppet, https, Tcp, 8140, , BackLog, OCDMMSOC, Puppet, Puppet client to Puppet PRD (https), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OCDMMSOC, Puppet, PRD, Legacy DC Erding, ENF - Erding, app, , Puppet, Puppet PRD, False, False, 172.30.131.46/32 172.30.131.49/32 172.30.131.50/32 172.30.131.51/32 172.30.218.157/32 172.30.218.158/32 172.30.218.159/32 172.30.218.160/32 , Amadeus, BackLog, OCDMMSOC, Puppet, https, Tcp, 8140, , BackLog, OCDMMSOC, Puppet, Puppet client to Puppet PRD (https), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OCDMMSOC, Puppet, PRD, Legacy DC Erding, ENF - Erding, app, , Puppet, Puppet PRD, False, False, 172.30.131.46/32 172.30.131.49/32 172.30.131.50/32 172.30.131.51/32 172.30.218.157/32 172.30.218.158/32 172.30.218.159/32 172.30.218.160/32 , Amadeus, BackLog, OCDMMSOC, Puppet, https, Tcp, 8140, , BackLog, OCDMMSOC, Puppet, Puppet client to Puppet PRD (https), True, False, , BackLog, False, , , 
OTA04A, sCheck, PRD, Legacy DC Erding, ENF - Erding, app, , sCheck, sCheck PRD, False, False, 172.25.202.123/32 172.25.202.124/32 172.25.39.110/32 172.25.39.111/32 172.25.39.47/32 172.25.39.48/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OTA04A, sCheck, sCheck PRD to OBE PRD, False, True, , BackLog, False, , , 
OTA04A, sCheck, PRD, Legacy DC Erding, ENF - Erding, app, , sCheck, sCheck PRD, False, False, 172.25.202.123/32 172.25.202.124/32 172.25.39.110/32 172.25.39.111/32 172.25.39.47/32 172.25.39.48/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OTA04A, sCheck, sCheck PRD to OBE PRD, False, True, , BackLog, False, , , 
OTA04A, sCheck, PRD, Legacy DC Erding, ENF - Erding, app, , sCheck, sCheck PRD, False, False, 172.25.202.123/32 172.25.202.124/32 172.25.39.110/32 172.25.39.111/32 172.25.39.47/32 172.25.39.48/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OTA04A, sCheck, sCheck PRD to OBE PRD, False, True, , BackLog, False, , , 
